EventId,SummaryId,SampleId,Loss,ImpactedExposure
611,1,10,29347808.00,31500624.00
612,1,-4,10816.00,31500864.00
612,1,-1,30135418.00,31500864.00
612,1,1,30741046.00,31500864.00
612,1,2,29896598.00,31500864.00
612,1,3,30495852.00,31500864.00
612,1,4,30088468.00,31500864.00
612,1,5,30161206.00,31500864.00
612,1,6,29643478.00,31500864.00
612,1,7,30697314.00,31500864.00
612,1,8,29462964.00,31500864.00
612,1,9,29632466.00,31500864.00
612,1,10,30666940.00,31500864.00
614,1,-4,10816.00,31500864.00
614,1,-1,30135418.00,31500864.00
614,1,1,30411464.00,31500864.00
614,1,2,30348146.00,31500864.00
614,1,3,30770904.00,31500864.00
614,1,4,28372978.00,31500864.00
614,1,5,30412998.00,31500864.00
614,1,6,30314992.00,31500864.00
614,1,7,30159510.00,31500864.00
614,1,8,29234834.00,31500864.00
614,1,9,29836622.00,31500864.00
614,1,10,31116354.00,31500864.00
618,1,-4,6040.00,31497492.00
618,1,-1,17297642.00,31497492.00
618,1,1,16739125.00,31497492.00
618,1,2,18254984.00,31497492.00
618,1,3,16581877.00,31497492.00
618,1,4,16690919.00,31497492.00
618,1,5,17182408.00,31497492.00
618,1,6,17827832.00,31497492.00
618,1,7,17550626.00,31497492.00
618,1,8,17483254.00,31497492.00
618,1,9,17001470.00,31497492.00
618,1,10,17329978.00,31497492.00
619,1,-4,10810.00,31501848.00
619,1,-1,30116350.00,31501848.00
619,1,1,30135300.00,31501848.00
619,1,2,29932002.00,31501848.00
619,1,3,30643230.00,31501848.00
619,1,4,30184046.00,31501848.00
619,1,5,29884438.00,31501848.00
619,1,6,31076060.00,31501848.00
619,1,7,29804356.00,31501848.00
619,1,8,29645530.00,31501848.00
619,1,9,29228898.00,31501848.00
619,1,10,30099274.00,31501848.00
620,1,-4,7996.00,31499620.00
620,1,-1,23064780.00,31499620.00
620,1,1,23390748.00,31499620.00
620,1,2,23350932.00,31499620.00
620,1,3,22563502.00,31499620.00
620,1,4,23267664.00,31499620.00
620,1,5,23170696.00,31499620.00
620,1,6,23206506.00,31499620.00
620,1,7,22742252.00,31499620.00
620,1,8,22575380.00,31499620.00
620,1,9,22942122.00,31499620.00
620,1,10,23731194.00,31499620.00
621,1,-4,5264.00,31499758.00
621,1,-1,14668022.00,31499758.00
621,1,1,15578852.00,31499758.00
621,1,2,14891789.00,31499758.00
621,1,3,14516023.00,31499758.00
621,1,4,15045838.00,31499758.00
621,1,5,14452469.00,31499758.00
621,1,6,15383304.00,31499758.00
621,1,7,13917095.00,31499758.00
621,1,8,13986410.00,31499758.00
621,1,9,14546283.00,31499758.00
621,1,10,14583469.00,31499758.00
631,1,-4,10554.00,31497996.00
631,1,-1,29503170.00,31497996.00
631,1,1,28407484.00,31497996.00
631,1,2,29227960.00,31497996.00
631,1,3,30008990.00,31497996.00
631,1,4,29378570.00,31497996.00
631,1,5,28744016.00,31497996.00
631,1,6,29221156.00,31497996.00
631,1,7,30135522.00,31497996.00
631,1,8,30097514.00,31497996.00
631,1,9,30099398.00,31497996.00
631,1,10,30334496.00,31497996.00
636,1,-4,10816.00,31500864.00
636,1,-1,31335484.00,31500864.00
636,1,1,31057296.00,31500864.00
636,1,2,31499958.00,31500864.00
636,1,3,30659930.00,31500864.00
636,1,4,30381312.00,31500864.00
636,1,5,31499908.00,31500864.00
636,1,6,31499988.00,31500864.00
636,1,7,31110702.00,31500864.00
636,1,8,31137844.00,31500864.00
636,1,9,31499916.00,31500864.00
636,1,10,31500042.00,31500864.00
642,1,-4,10816.00,31500864.00
642,1,-1,31498900.00,31500864.00
642,1,1,31497628.00,31500864.00
642,1,2,31498660.00,31500864.00
642,1,3,31501380.00,31500864.00
642,1,4,31498356.00,31500864.00
642,1,5,31499250.00,31500864.00
642,1,6,31498578.00,31500864.00
642,1,7,31500204.00,31500864.00
642,1,8,31498342.00,31500864.00
642,1,9,31497994.00,31500864.00
642,1,10,31497866.00,31500864.00
645,1,-4,6984.00,31500014.00
645,1,-1,20063338.00,31500014.00
645,1,1,19536712.00,31500014.00
645,1,2,20439716.00,31500014.00
645,1,3,19259166.00,31500014.00
645,1,4,19617242.00,31500014.00
645,1,5,20681502.00,31500014.00
645,1,6,20240766.00,31500014.00
645,1,7,20013024.00,31500014.00
645,1,8,20774994.00,31500014.00
645,1,9,20364526.00,31500014.00
645,1,10,19846406.00,31500014.00
647,1,-4,10816.00,31500864.00
647,1,-1,30551572.00,31500864.00
647,1,1,30742834.00,31500864.00
647,1,2,30578556.00,31500864.00
647,1,3,31499916.00,31500864.00
647,1,4,30407738.00,31500864.00
647,1,5,31087394.00,31500864.00
647,1,6,30786408.00,31500864.00
647,1,7,30229484.00,31500864.00
647,1,8,30169326.00,31500864.00
647,1,9,29997612.00,31500864.00
647,1,10,30059562.00,31500864.00
648,1,-4,10816.00,31500864.00
648,1,-1,31498702.00,31500864.00
648,1,1,31500108.00,31500864.00
648,1,2,31499972.00,31500864.00
648,1,3,31500094.00,31500864.00
648,1,4,31500060.00,31500864.00
648,1,5,31499958.00,31500864.00
648,1,6,31500038.00,31500864.00
648,1,7,31500010.00,31500864.00
648,1,8,31499822.00,31500864.00
648,1,9,31499864.00,31500864.00
648,1,10,31500060.00,31500864.00
652,1,-4,10816.00,31500864.00
652,1,-1,31498876.00,31500864.00
652,1,1,31499972.00,31500864.00
652,1,2,31499956.00,31500864.00
652,1,3,31499984.00,31500864.00
652,1,4,31500048.00,31500864.00
652,1,5,31500144.00,31500864.00
652,1,6,31499942.00,31500864.00
652,1,7,31500008.00,31500864.00
652,1,8,31500124.00,31500864.00
652,1,9,31500156.00,31500864.00
652,1,10,31499926.00,31500864.00
655,1,-4,4420.00,31498116.00
655,1,-1,10819443.00,31498116.00
655,1,1,10425593.00,31498116.00
655,1,2,10661072.00,31498116.00
655,1,3,10859017.00,31498116.00
655,1,4,10623141.00,31498116.00
655,1,5,11113678.00,31498116.00
655,1,6,10794993.00,31498116.00
655,1,7,11016087.00,31498116.00
655,1,8,10795524.00,31498116.00
655,1,9,11415093.00,31498116.00
655,1,10,10930440.00,31498116.00
658,1,-4,10816.00,31500864.00
658,1,-1,31499294.00,31500864.00
658,1,1,31499906.00,31500864.00
658,1,2,31500042.00,31500864.00
658,1,3,31500056.00,31500864.00
658,1,4,31499902.00,31500864.00
658,1,5,31499960.00,31500864.00
658,1,6,31499942.00,31500864.00
658,1,7,31500022.00,31500864.00
658,1,8,31499934.00,31500864.00
658,1,9,31500000.00,31500864.00
658,1,10,31500002.00,31500864.00
663,1,-4,10816.00,31500864.00
663,1,-1,30135418.00,31500864.00
663,1,1,29215494.00,31500864.00
663,1,2,29832502.00,31500864.00
663,1,3,29807112.00,31500864.00
663,1,4,29843564.00,31500864.00
663,1,5,30782998.00,31500864.00
663,1,6,30608884.00,31500864.00
663,1,7,30020642.00,31500864.00
663,1,8,30142048.00,31500864.00
663,1,9,29977776.00,31500864.00
663,1,10,31237826.00,31500864.00
664,1,-4,10816.00,31500864.00
664,1,-1,31498166.00,31500864.00
664,1,1,31499662.00,31500864.00
664,1,2,31500112.00,31500864.00
664,1,3,31499996.00,31500864.00
664,1,4,31499910.00,31500864.00
664,1,5,31499664.00,31500864.00
664,1,6,31500050.00,31500864.00
664,1,7,31499646.00,31500864.00
664,1,8,31499710.00,31500864.00
664,1,9,31499958.00,31500864.00
664,1,10,31500058.00,31500864.00
666,1,-4,10816.00,31500864.00
666,1,-1,30135418.00,31500864.00
666,1,1,30015178.00,31500864.00
666,1,2,30646108.00,31500864.00
666,1,3,31123362.00,31500864.00
666,1,4,29490526.00,31500864.00
666,1,5,29801570.00,31500864.00
666,1,6,29173470.00,31500864.00
666,1,7,30663150.00,31500864.00
666,1,8,30058116.00,31500864.00
666,1,9,30096310.00,31500864.00
666,1,10,30426056.00,31500864.00
669,1,-4,69.00,10331251.00
669,1,-1,388721.47,10331251.00
669,1,1,457067.69,10331251.00
669,1,2,325964.31,10331251.00
669,1,3,258795.47,10331251.00
669,1,4,565728.62,10331251.00
669,1,5,306495.66,10331251.00
669,1,6,396021.91,10331251.00
669,1,7,357916.31,10331251.00
669,1,8,372442.81,10331251.00
669,1,9,475889.06,10331251.00
669,1,10,386917.94,10331251.00
670,1,-4,10816.00,31500864.00
670,1,-1,31501100.00,31500864.00
670,1,1,31500088.00,31500864.00
670,1,2,31500012.00,31500864.00
670,1,3,31499858.00,31500864.00
670,1,4,31499986.00,31500864.00
670,1,5,31499978.00,31500864.00
670,1,6,31499948.00,31500864.00
670,1,7,31500072.00,31500864.00
670,1,8,31499960.00,31500864.00
670,1,9,31500012.00,31500864.00
670,1,10,31500010.00,31500864.00
671,1,-4,10816.00,31500864.00
671,1,-1,30135418.00,31500864.00
671,1,1,30287362.00,31500864.00
671,1,2,30628356.00,31500864.00
671,1,3,30310586.00,31500864.00
671,1,4,30243752.00,31500864.00
671,1,5,30578174.00,31500864.00
671,1,6,29931156.00,31500864.00
671,1,7,30238474.00,31500864.00
671,1,8,30031696.00,31500864.00
671,1,9,30197800.00,31500864.00
671,1,10,29587762.00,31500864.00
674,1,-4,10816.00,31500864.00
674,1,-1,30135418.00,31500864.00
674,1,1,30092540.00,31500864.00
674,1,2,29543894.00,31500864.00
674,1,3,29516178.00,31500864.00
674,1,4,30805616.00,31500864.00
674,1,5,29531182.00,31500864.00
674,1,6,29760536.00,31500864.00
674,1,7,29970394.00,31500864.00
674,1,8,30446088.00,31500864.00
674,1,9,31439582.00,31500864.00
674,1,10,29687738.00,31500864.00
675,1,-4,52.00,2306250.75
675,1,-1,0.00,0.00
675,1,4,15355.58,2306250.75
675,1,9,24591.02,2306250.75
676,1,-4,10816.00,31500864.00
676,1,-1,30135418.00,31500864.00
676,1,1,30039990.00,31500864.00
676,1,2,30733186.00,31500864.00
676,1,3,30495888.00,31500864.00
676,1,4,29917762.00,31500864.00
676,1,5,29778202.00,31500864.00
676,1,6,29200758.00,31500864.00
676,1,7,30312104.00,31500864.00
676,1,8,29988540.00,31500864.00
676,1,9,30143650.00,31500864.00
676,1,10,30575346.00,31500864.00
677,1,-4,1206.00,31500016.00
677,1,-1,3966288.50,31500016.00
677,1,1,3597748.00,31500016.00
677,1,2,3831145.25,31500016.00
677,1,3,4111991.00,31500016.00
677,1,4,3836323.75,31500016.00
677,1,5,4019139.25,31500016.00
677,1,6,4526992.50,31500016.00
677,1,7,3892753.00,31500016.00
677,1,8,4053208.50,31500016.00
677,1,9,3741668.25,31500016.00
677,1,10,4329857.00,31500016.00
680,1,-4,10816.00,31500864.00
680,1,-1,31498286.00,31500864.00
680,1,1,31500138.00,31500864.00
680,1,2,31499970.00,31500864.00
680,1,3,31500016.00,31500864.00
680,1,4,31499934.00,31500864.00
680,1,5,31499928.00,31500864.00
680,1,6,31500052.00,31500864.00
680,1,7,31500004.00,31500864.00
680,1,8,31499954.00,31500864.00
680,1,9,31500036.00,31500864.00
680,1,10,31500020.00,31500864.00
684,1,-4,10816.00,31500864.00
684,1,-1,30135418.00,31500864.00
684,1,1,30801188.00,31500864.00
684,1,2,30286444.00,31500864.00
684,1,3,29325876.00,31500864.00
684,1,4,29889494.00,31500864.00
684,1,5,29973008.00,31500864.00
684,1,6,30746008.00,31500864.00
684,1,7,29791958.00,31500864.00
684,1,8,30384096.00,31500864.00
684,1,9,29825968.00,31500864.00
684,1,10,30360662.00,31500864.00
687,1,-4,10816.00,31500864.00
687,1,-1,30135418.00,31500864.00
687,1,1,29957990.00,31500864.00
687,1,2,31011972.00,31500864.00
687,1,3,29339790.00,31500864.00
687,1,4,29959862.00,31500864.00
687,1,5,29964830.00,31500864.00
687,1,6,29355822.00,31500864.00
687,1,7,30481336.00,31500864.00
687,1,8,30908868.00,31500864.00
687,1,9,30335204.00,31500864.00
687,1,10,29826952.00,31500864.00
693,1,-4,10816.00,31500864.00
693,1,-1,30135418.00,31500864.00
693,1,1,29859982.00,31500864.00
693,1,2,30692846.00,31500864.00
693,1,3,30407562.00,31500864.00
693,1,4,29783474.00,31500864.00
693,1,5,29953780.00,31500864.00
693,1,6,29769622.00,31500864.00
693,1,7,29393022.00,31500864.00
693,1,8,30201670.00,31500864.00
693,1,9,31104592.00,31500864.00
693,1,10,30073326.00,31500864.00
695,1,-4,10816.00,31500864.00
695,1,-1,30135418.00,31500864.00
695,1,1,30226294.00,31500864.00
695,1,2,29748456.00,31500864.00
695,1,3,31500026.00,31500864.00
695,1,4,31006662.00,31500864.00
695,1,5,30078972.00,31500864.00
695,1,6,29614430.00,31500864.00
695,1,7,30091982.00,31500864.00
695,1,8,29598798.00,31500864.00
695,1,9,29657768.00,31500864.00
695,1,10,29775010.00,31500864.00
698,1,-4,10816.00,31500864.00
698,1,-1,31499292.00,31500864.00
698,1,1,31500038.00,31500864.00
698,1,2,31499960.00,31500864.00
698,1,3,31500054.00,31500864.00
698,1,4,31499960.00,31500864.00
698,1,5,31499896.00,31500864.00
698,1,6,31499946.00,31500864.00
698,1,7,31499940.00,31500864.00
698,1,8,31499930.00,31500864.00
698,1,9,31500046.00,31500864.00
698,1,10,31499968.00,31500864.00
704,1,-4,10816.00,31500864.00
704,1,-1,31499208.00,31500864.00
704,1,1,31500116.00,31500864.00
704,1,2,31499934.00,31500864.00
704,1,3,31499926.00,31500864.00
704,1,4,31500084.00,31500864.00
704,1,5,31499928.00,31500864.00
704,1,6,31500062.00,31500864.00
704,1,7,31500210.00,31500864.00
704,1,8,31499996.00,31500864.00
704,1,9,31500196.00,31500864.00
704,1,10,31500048.00,31500864.00
706,1,-4,10816.00,31500864.00
706,1,-1,31502060.00,31500864.00
706,1,1,31420802.00,31500864.00
706,1,2,31500104.00,31500864.00
706,1,3,31499908.00,31500864.00
706,1,4,31499944.00,31500864.00
706,1,5,31500042.00,31500864.00
706,1,6,31500068.00,31500864.00
706,1,7,31499994.00,31500864.00
706,1,8,31499972.00,31500864.00
706,1,9,31382138.00,31500864.00
706,1,10,31499916.00,31500864.00
708,1,-4,10816.00,31500864.00
708,1,-1,31497412.00,31500864.00
708,1,1,31500072.00,31500864.00
708,1,2,31499914.00,31500864.00
708,1,3,31500106.00,31500864.00
708,1,4,31500072.00,31500864.00
708,1,5,31499974.00,31500864.00
708,1,6,31500040.00,31500864.00
708,1,7,31500092.00,31500864.00
708,1,8,31500000.00,31500864.00
708,1,9,31500008.00,31500864.00
708,1,10,31500040.00,31500864.00
709,1,-4,10816.00,31500864.00
709,1,-1,31501024.00,31500864.00
709,1,1,31499970.00,31500864.00
709,1,2,31499962.00,31500864.00
709,1,3,31499882.00,31500864.00
709,1,4,31500022.00,31500864.00
709,1,5,31499888.00,31500864.00
709,1,6,31500080.00,31500864.00
709,1,7,31499806.00,31500864.00
709,1,8,31500112.00,31500864.00
709,1,9,31500024.00,31500864.00
709,1,10,31500016.00,31500864.00
713,1,-4,10816.00,31500864.00
713,1,-1,31499784.00,31500864.00
713,1,1,31499956.00,31500864.00
713,1,2,31500182.00,31500864.00
713,1,3,31499950.00,31500864.00
713,1,4,31500164.00,31500864.00
713,1,5,31500184.00,31500864.00
713,1,6,31500038.00,31500864.00
713,1,7,31500084.00,31500864.00
713,1,8,31499880.00,31500864.00
713,1,9,31500008.00,31500864.00
713,1,10,31500134.00,31500864.00
714,1,-4,10816.00,31500864.00
714,1,-1,31500398.00,31500864.00
714,1,1,31500532.00,31500864.00
714,1,2,31499862.00,31500864.00
714,1,3,31500240.00,31500864.00
714,1,4,31500232.00,31500864.00
714,1,5,31499762.00,31500864.00
714,1,6,31500008.00,31500864.00
714,1,7,31500532.00,31500864.00
714,1,8,31500004.00,31500864.00
714,1,9,31500526.00,31500864.00
714,1,10,31499860.00,31500864.00
718,1,-4,9594.00,31502600.00
718,1,-1,26722120.00,31502600.00
718,1,1,27266642.00,31502600.00
718,1,2,26658202.00,31502600.00
718,1,3,26608550.00,31502600.00
718,1,4,26157034.00,31502600.00
718,1,5,26554988.00,31502600.00
718,1,6,27452278.00,31502600.00
718,1,7,26991644.00,31502600.00
718,1,8,26110440.00,31502600.00
718,1,9,26333008.00,31502600.00
718,1,10,26473546.00,31502600.00
720,1,-4,10816.00,31500864.00
720,1,-1,31500974.00,31500864.00
720,1,1,31499942.00,31500864.00
720,1,2,31500102.00,31500864.00
720,1,3,31499976.00,31500864.00
720,1,4,31500038.00,31500864.00
720,1,5,31500040.00,31500864.00
720,1,6,31499880.00,31500864.00
720,1,7,31499980.00,31500864.00
720,1,8,31499992.00,31500864.00
720,1,9,31499900.00,31500864.00
720,1,10,31500106.00,31500864.00
730,1,-4,4691.00,31499838.00
730,1,-1,13111436.00,31499838.00
730,1,1,13315248.00,31499838.00
730,1,2,13034164.00,31499838.00
730,1,3,12973901.00,31499838.00
730,1,4,12553387.00,31499838.00
730,1,5,13551107.00,31499838.00
730,1,6,13017229.00,31499838.00
730,1,7,13294195.00,31499838.00
730,1,8,13502819.00,31499838.00
730,1,9,13403072.00,31499838.00
730,1,10,12558293.00,31499838.00
737,1,-4,10816.00,31500864.00
737,1,-1,30135418.00,31500864.00
737,1,1,30028050.00,31500864.00
737,1,2,31084662.00,31500864.00
737,1,3,30432962.00,31500864.00
737,1,4,30340878.00,31500864.00
737,1,5,30724166.00,31500864.00
737,1,6,30503648.00,31500864.00
737,1,7,29404104.00,31500864.00
737,1,8,30271952.00,31500864.00
737,1,9,29830354.00,31500864.00
737,1,10,29255932.00,31500864.00
745,1,-4,10816.00,31500864.00
745,1,-1,30135418.00,31500864.00
745,1,1,29408058.00,31500864.00
745,1,2,30632982.00,31500864.00
745,1,3,29614058.00,31500864.00
745,1,4,29999618.00,31500864.00
745,1,5,30003080.00,31500864.00
745,1,6,30720774.00,31500864.00
745,1,7,31323148.00,31500864.00
745,1,8,28916368.00,31500864.00
745,1,9,30872462.00,31500864.00
745,1,10,30217504.00,31500864.00
749,1,-4,10816.00,31500864.00
749,1,-1,30135418.00,31500864.00
749,1,1,29663930.00,31500864.00
749,1,2,30101654.00,31500864.00
749,1,3,30088416.00,31500864.00
749,1,4,29290842.00,31500864.00
749,1,5,31138470.00,31500864.00
749,1,6,30132334.00,31500864.00
749,1,7,31025588.00,31500864.00
749,1,8,29749768.00,31500864.00
749,1,9,29641468.00,31500864.00
749,1,10,30522418.00,31500864.00
754,1,-4,10816.00,31500864.00
754,1,-1,31500494.00,31500864.00
754,1,1,31500320.00,31500864.00
754,1,2,31499632.00,31500864.00
754,1,3,31499838.00,31500864.00
754,1,4,31500140.00,31500864.00
754,1,5,31500600.00,31500864.00
754,1,6,31500666.00,31500864.00
754,1,7,31500224.00,31500864.00
754,1,8,31500290.00,31500864.00
754,1,9,31500844.00,31500864.00
754,1,10,31499920.00,31500864.00
757,1,-4,10816.00,31500864.00
757,1,-1,30135418.00,31500864.00
757,1,1,30107034.00,31500864.00
757,1,2,30179702.00,31500864.00
757,1,3,29726816.00,31500864.00
757,1,4,30245098.00,31500864.00
757,1,5,30812078.00,31500864.00
757,1,6,30159788.00,31500864.00
757,1,7,30180226.00,31500864.00
757,1,8,28963190.00,31500864.00
757,1,9,30438238.00,31500864.00
757,1,10,30388036.00,31500864.00
761,1,-4,29.00,1134375.00
761,1,-1,0.00,0.00
762,1,-4,10816.00,31500864.00
762,1,-1,30135418.00,31500864.00
762,1,1,30935952.00,31500864.00
762,1,2,30356556.00,31500864.00
762,1,3,28925344.00,31500864.00
762,1,4,30138346.00,31500864.00
762,1,5,30215878.00,31500864.00
762,1,6,30573992.00,31500864.00
762,1,7,30233676.00,31500864.00
762,1,8,30148472.00,31500864.00
762,1,9,30322520.00,31500864.00
762,1,10,30284658.00,31500864.00
765,1,-4,712.00,31500000.00
765,1,-1,1561874.75,31500000.00
765,1,1,1761310.62,31500000.00
765,1,2,1484234.50,31500000.00
765,1,3,1717318.88,31500000.00
765,1,4,1394969.75,31500000.00
765,1,5,1679364.62,31500000.00
765,1,6,1412900.12,31500000.00
765,1,7,1807583.75,31500000.00
765,1,8,1493431.38,31500000.00
765,1,9,1460117.62,31500000.00
765,1,10,1431262.25,31500000.00
768,1,-4,3184.00,31499482.00
768,1,-1,7594908.00,31499482.00
768,1,1,7143212.00,31499482.00
768,1,2,8111894.50,31499482.00
768,1,3,7843053.50,31499482.00
768,1,4,7687085.50,31499482.00
768,1,5,7715298.00,31499482.00
768,1,6,7173613.00,31499482.00
768,1,7,8010027.50,31499482.00
768,1,8,7707205.00,31499482.00
768,1,9,7473053.00,31499482.00
768,1,10,7154283.00,31499482.00
769,1,-4,50.00,6993747.00
769,1,-1,216888.70,6993747.00
769,1,1,109205.47,6993747.00
769,1,2,263907.12,6993747.00
769,1,3,44000.64,6993747.00
769,1,4,213067.16,6993747.00
769,1,5,275636.22,6993747.00
769,1,6,222342.83,6993747.00
769,1,7,82519.80,6993747.00
769,1,8,286750.91,6993747.00
769,1,9,307049.06,6993747.00
769,1,10,430853.38,6993747.00
774,1,-4,10816.00,31500864.00
774,1,-1,30135418.00,31500864.00
774,1,1,29829446.00,31500864.00
774,1,2,30619224.00,31500864.00
774,1,3,29962162.00,31500864.00
774,1,4,31154342.00,31500864.00
774,1,5,30825552.00,31500864.00
774,1,6,29572354.00,31500864.00
774,1,7,29406002.00,31500864.00
774,1,8,30224436.00,31500864.00
774,1,9,30059104.00,31500864.00
774,1,10,29048490.00,31500864.00
776,1,-4,10816.00,31500864.00
776,1,-1,30135418.00,31500864.00
776,1,1,30719780.00,31500864.00
776,1,2,30927048.00,31500864.00
776,1,3,30793902.00,31500864.00
776,1,4,29402848.00,31500864.00
776,1,5,30296206.00,31500864.00
776,1,6,29372092.00,31500864.00
776,1,7,30297082.00,31500864.00
776,1,8,30265170.00,31500864.00
776,1,9,29265224.00,31500864.00
776,1,10,29938744.00,31500864.00
777,1,-4,5798.00,31499108.00
777,1,-1,15897534.00,31499108.00
777,1,1,15586842.00,31499108.00
777,1,2,16567594.00,31499108.00
777,1,3,16244460.00,31499108.00
777,1,4,16372003.00,31499108.00
777,1,5,15403704.00,31499108.00
777,1,6,16003803.00,31499108.00
777,1,7,15100292.00,31499108.00
777,1,8,15992808.00,31499108.00
777,1,9,16020585.00,31499108.00
777,1,10,15492583.00,31499108.00
779,1,-4,10816.00,31500864.00
779,1,-1,30135418.00,31500864.00
779,1,1,29156836.00,31500864.00
779,1,2,29689548.00,31500864.00
779,1,3,29555580.00,31500864.00
779,1,4,30481486.00,31500864.00
779,1,5,29499972.00,31500864.00
779,1,6,29775842.00,31500864.00
779,1,7,31403512.00,31500864.00
779,1,8,31415094.00,31500864.00
779,1,9,31500044.00,31500864.00
779,1,10,29384592.00,31500864.00
780,1,-4,10816.00,31500864.00
780,1,-1,31500426.00,31500864.00
780,1,1,31499958.00,31500864.00
780,1,2,31499916.00,31500864.00
780,1,3,31500048.00,31500864.00
780,1,4,31500076.00,31500864.00
780,1,5,31500142.00,31500864.00
780,1,6,31499940.00,31500864.00
780,1,7,31499884.00,31500864.00
780,1,8,31500090.00,31500864.00
780,1,9,31500072.00,31500864.00
780,1,10,31500010.00,31500864.00
782,1,-4,10816.00,31500864.00
782,1,-1,31497766.00,31500864.00
782,1,1,31499962.00,31500864.00
782,1,2,31499926.00,31500864.00
782,1,3,31500020.00,31500864.00
782,1,4,31500084.00,31500864.00
782,1,5,31500040.00,31500864.00
782,1,6,31499970.00,31500864.00
782,1,7,31500070.00,31500864.00
782,1,8,31500054.00,31500864.00
782,1,9,31499914.00,31500864.00
782,1,10,31499990.00,31500864.00
785,1,-4,10816.00,31500864.00
785,1,-1,30135418.00,31500864.00
785,1,1,30321862.00,31500864.00
785,1,2,29464654.00,31500864.00
785,1,3,31130184.00,31500864.00
785,1,4,30822874.00,31500864.00
785,1,5,29970082.00,31500864.00
785,1,6,30060790.00,31500864.00
785,1,7,29509248.00,31500864.00
785,1,8,29917054.00,31500864.00
785,1,9,30142080.00,31500864.00
785,1,10,29890408.00,31500864.00
790,1,-4,10816.00,31500864.00
790,1,-1,30135418.00,31500864.00
790,1,1,28983238.00,31500864.00
790,1,2,28608888.00,31500864.00
790,1,3,30390118.00,31500864.00
790,1,4,31003712.00,31500864.00
790,1,5,30342834.00,31500864.00
790,1,6,30912608.00,31500864.00
790,1,7,29704200.00,31500864.00
790,1,8,31086546.00,31500864.00
790,1,9,29978334.00,31500864.00
790,1,10,30758208.00,31500864.00
791,1,-4,10816.00,31500864.00
791,1,-1,31499958.00,31500864.00
791,1,1,31499914.00,31500864.00
791,1,2,31500008.00,31500864.00
791,1,3,31500010.00,31500864.00
791,1,4,31499946.00,31500864.00
791,1,5,31499908.00,31500864.00
791,1,6,31500044.00,31500864.00
791,1,7,31499914.00,31500864.00
791,1,8,31500006.00,31500864.00
791,1,9,31499948.00,31500864.00
791,1,10,31500106.00,31500864.00
793,1,-4,10816.00,31500864.00
793,1,-1,31502198.00,31500864.00
793,1,1,31499864.00,31500864.00
793,1,2,31500054.00,31500864.00
793,1,3,31500000.00,31500864.00
793,1,4,31499830.00,31500864.00
793,1,5,31500126.00,31500864.00
793,1,6,31499922.00,31500864.00
793,1,7,31499962.00,31500864.00
793,1,8,31500176.00,31500864.00
793,1,9,31499962.00,31500864.00
793,1,10,31500024.00,31500864.00
796,1,-4,4573.00,31500156.00
796,1,-1,11345893.00,31500156.00
796,1,1,10951190.00,31500156.00
796,1,2,11360116.00,31500156.00
796,1,3,11476468.00,31500156.00
796,1,4,11175120.00,31500156.00
796,1,5,11155667.00,31500156.00
796,1,6,11581754.00,31500156.00
796,1,7,11410917.00,31500156.00
796,1,8,11498822.00,31500156.00
796,1,9,12004914.00,31500156.00
796,1,10,11171452.00,31500156.00
798,1,-4,828.00,31499986.00
798,1,-1,1831185.00,31499986.00
798,1,1,1849849.75,31499986.00
798,1,2,1663926.38,31499986.00
798,1,3,1647008.00,31499986.00
798,1,4,1699970.50,31499986.00
798,1,5,1808813.50,31499986.00
798,1,6,2054297.88,31499986.00
798,1,7,1801438.50,31499986.00
798,1,8,1875363.50,31499986.00
798,1,9,1845545.25,31499986.00
798,1,10,2092854.25,31499986.00
800,1,-4,10816.00,31500864.00
800,1,-1,31499528.00,31500864.00
800,1,1,31500052.00,31500864.00
800,1,2,31499954.00,31500864.00
800,1,3,31499972.00,31500864.00
800,1,4,31499966.00,31500864.00
800,1,5,31500066.00,31500864.00
800,1,6,31500078.00,31500864.00
800,1,7,31499992.00,31500864.00
800,1,8,31500016.00,31500864.00
800,1,9,31500004.00,31500864.00
800,1,10,31500000.00,31500864.00
805,1,-4,10816.00,31500864.00
805,1,-1,30135418.00,31500864.00
805,1,1,30278582.00,31500864.00
805,1,2,29771802.00,31500864.00
805,1,3,29898424.00,31500864.00
805,1,4,30840386.00,31500864.00
805,1,5,30460666.00,31500864.00
805,1,6,29565652.00,31500864.00
805,1,7,29942604.00,31500864.00
805,1,8,30148858.00,31500864.00
805,1,9,29104076.00,31500864.00
805,1,10,30858274.00,31500864.00
808,1,-4,10816.00,31500864.00
808,1,-1,30135418.00,31500864.00
808,1,1,30418612.00,31500864.00
808,1,2,30189150.00,31500864.00
808,1,3,30258304.00,31500864.00
808,1,4,30110926.00,31500864.00
808,1,5,30405372.00,31500864.00
808,1,6,30122290.00,31500864.00
808,1,7,29577666.00,31500864.00
808,1,8,29746766.00,31500864.00
808,1,9,30473286.00,31500864.00
808,1,10,29635154.00,31500864.00
809,1,-4,10816.00,31500864.00
809,1,-1,30135418.00,31500864.00
809,1,1,30094282.00,31500864.00
809,1,2,31025390.00,31500864.00
809,1,3,30132570.00,31500864.00
809,1,4,30740722.00,31500864.00
809,1,5,29729118.00,31500864.00
809,1,6,29108076.00,31500864.00
809,1,7,30191932.00,31500864.00
809,1,8,29353256.00,31500864.00
809,1,9,30997048.00,31500864.00
